"No.","DatasetID","Source","Country","SiteRegion","Latitude","Longitude","Croptype","yield_control","yield_treatm","yield_measure","Treatment","QualityOfDataPoint","Coordinate_format","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_measure_unified","pr_pub_Year","pr_Croptype","pr_Longitude","pr_Latitude","pr_Treatment","pr_harvest_Year","pr_Year_difference","pr_harvest_Year_by_median","pr_land_cover_Year"
"8551","D309","Hu  et al. (2016)","China","Hubei",30.85,113.12,"rice",6389,7073,"kg/hm^2","Straw addition",NA,NA,6389,7073,"kg/ha",2016,"Rice","113.12","30.85","Organic Fertilizer",NA,NA,2009,2009
"8786","D309","Wang  et al. (2016)","China","Jiangsu",32.73,120.67,"rice",9094,8530,"kg/hm^2","Straw addition",NA,NA,9094,8530,"kg/ha",2016,"Rice","120.67","32.73","Organic Fertilizer",NA,NA,2009,2009
"8819","D309","Li  et al. (2016)","China","Hubei",30.356045,112.160459,"late rice",9140,10010,"kg/hm^2","Straw addition",NA,NA,9140,10010,"kg/ha",2016,"Rice","112.160459","30.356045","Slow Release Fertilizer",NA,NA,2009,2009
"8820","D309","Li  et al. (2016)","China","Hubei",30.356045,112.160459,"late rice",9140,9840,"kg/hm^2","Straw addition",NA,NA,9140,9840,"kg/ha",2016,"Rice","112.160459","30.356045","Slow Release Fertilizer",NA,NA,2009,2009
"8836","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"late rice",9777,9806,"kg/hm^2","Straw addition",NA,NA,9777,9806,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8837","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"late rice",9777,9848,"kg/hm^2","Straw addition",NA,NA,9777,9848,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8838","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"late rice",7306,8600,"kg/hm^2","Straw addition",NA,NA,7306,8600,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8839","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"late rice",7306,9032,"kg/hm^2","Straw addition",NA,NA,7306,9032,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8840","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"late rice",8113,8457,"kg/hm^2","Straw addition",NA,NA,8113,8457,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8841","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"late rice",8113,8183,"kg/hm^2","Straw addition",NA,NA,8113,8183,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8842","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"late rice",7670,8409,"kg/hm^2","Straw addition",NA,NA,7670,8409,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8843","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"late rice",7670,8516,"kg/hm^2","Straw addition",NA,NA,7670,8516,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8885","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"single rice",8375,9205,"kg/hm^2","Straw addition",NA,NA,8375,9205,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"8886","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"single rice",8375,8896,"kg/hm^2","Straw addition",NA,NA,8375,8896,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"8887","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"single rice",8375,8646,"kg/hm^2","Straw addition",NA,NA,8375,8646,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"8888","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"single rice",6634,8662,"kg/hm^2","Straw addition",NA,NA,6634,8662,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"8889","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"single rice",6634,7521,"kg/hm^2","Straw addition",NA,NA,6634,7521,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"8890","D309","Qi  et al. (2016)","China","Jilin",43.933583,124.92037,"single rice",7160,9554,"kg/hm^2","Straw addition",NA,NA,7160,9554,"kg/ha",2016,"Rice","124.92037","43.933583","Slow Release Fertilizer",NA,NA,2009,2009
"8891","D309","Qi  et al. (2016)","China","Jilin",43.933583,124.92037,"single rice",7160,8100,"kg/hm^2","Straw addition",NA,NA,7160,8100,"kg/ha",2016,"Rice","124.92037","43.933583","Slow Release Fertilizer",NA,NA,2009,2009
"8892","D309","Qi  et al. (2016)","China","Jilin",43.933583,124.92037,"single rice",7160,8273,"kg/hm^2","Straw addition",NA,NA,7160,8273,"kg/ha",2016,"Rice","124.92037","43.933583","Slow Release Fertilizer",NA,NA,2009,2009
"8893","D309","Qi  et al. (2016)","China","Jilin",43.933583,124.92037,"single rice",7160,8167,"kg/hm^2","Straw addition",NA,NA,7160,8167,"kg/ha",2016,"Rice","124.92037","43.933583","Slow Release Fertilizer",NA,NA,2009,2009
"8909","D309","Hong  et al. (2016)","China","Ningxia",38.171886,106.293594,"single rice",9211,10172,"kg/hm^2","Straw addition",NA,NA,9211,10172,"kg/ha",2016,"Rice","106.293594","38.171886","Slow Release Fertilizer",NA,NA,2009,2009
"8910","D309","Hong  et al. (2016)","China","Ningxia",38.171886,106.293594,"single rice",9317,10251,"kg/hm^2","Straw addition",NA,NA,9317,10251,"kg/ha",2016,"Rice","106.293594","38.171886","Slow Release Fertilizer",NA,NA,2009,2009
"8928","D309","Su  et al. (2016)","China","Guangxi",25.19084,110.448359,"early rice",8784,9051,"kg/hm^2","Straw addition",NA,NA,8784,9051,"kg/ha",2016,"Rice","110.448359","25.19084","Slow Release Fertilizer",NA,NA,2009,2009
"8938","D309","Li  et al. (2016)","China","Hubei",30.356045,112.160459,"early rice",6730,7700,"kg/hm^2","Straw addition",NA,NA,6730,7700,"kg/ha",2016,"Rice","112.160459","30.356045","Slow Release Fertilizer",NA,NA,2009,2009
"8939","D309","Li  et al. (2016)","China","Hubei",30.356045,112.160459,"early rice",6730,7550,"kg/hm^2","Straw addition",NA,NA,6730,7550,"kg/ha",2016,"Rice","112.160459","30.356045","Slow Release Fertilizer",NA,NA,2009,2009
"8953","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",6885,7125,"kg/hm^2","Straw addition",NA,NA,6885,7125,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8954","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",6885,7105,"kg/hm^2","Straw addition",NA,NA,6885,7105,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8955","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6692,6933,"kg/hm^2","Straw addition",NA,NA,6692,6933,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8956","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6692,7650,"kg/hm^2","Straw addition",NA,NA,6692,7650,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8957","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",7593,7635,"kg/hm^2","Straw addition",NA,NA,7593,7635,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8958","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",7593,7819,"kg/hm^2","Straw addition",NA,NA,7593,7819,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"8959","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6732,7358,"kg/hm^2","Straw addition",NA,NA,6732,7358,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"8960","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6732,7375,"kg/hm^2","Straw addition",NA,NA,6732,7375,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"9000","D309","Dong  et al. (2016)","China","Henan",32.208324,114.547483,"rice",8210,9766,"kg/hm^2","Straw addition",NA,NA,8210,9766,"kg/ha",2016,"Rice","114.547483","32.208324","Slow Release Fertilizer",NA,NA,2009,2009
"9001","D309","Dong  et al. (2016)","China","Henan",32.268544,115.568881,"rice",8606,8987,"kg/hm^2","Straw addition",NA,NA,8606,8987,"kg/ha",2016,"Rice","115.568881","32.268544","Slow Release Fertilizer",NA,NA,2009,2009
"9011","D309","Duan  et al. (2016)","China","Hubei",30.036621,112.863385,"rice",9360,9930,"kg/hm^2","Straw addition",NA,NA,9360,9930,"kg/ha",2016,"Rice","112.863385","30.036621","Slow Release Fertilizer",NA,NA,2009,2009
"9012","D309","Duan  et al. (2016)","China","Hubei",30.036621,112.863385,"rice",8505,9705,"kg/hm^2","Straw addition",NA,NA,8505,9705,"kg/ha",2016,"Rice","112.863385","30.036621","Slow Release Fertilizer",NA,NA,2009,2009
"9013","D309","Guo et al. (2016)","China","Hubei",30.39335129,114.2326827,"rice",9222,8539,"kg/hm^2","Straw addition",NA,NA,9222,8539,"kg/ha",2016,"Rice","114.2326827","30.39335129","Slow Release Fertilizer",NA,NA,2009,2009
"9033","D309","Wang  et al. (2016)","China","Jiangsu",32.521813,119.219705,"rice",9696,10134,"kg/hm^2","Straw addition",NA,NA,9696,10134,"kg/ha",2016,"Rice","119.219705","32.521813","Slow Release Fertilizer",NA,NA,2009,2009
"9035","D309","Miao et al. (2016)","China","Jiangsu",32.29164724,118.9423664,"rice",12300,11950,"kg/hm^2","Straw addition",NA,NA,12300,11950,"kg/ha",2016,"Rice","118.9423664","32.29164724","Slow Release Fertilizer",NA,NA,2009,2009
"9037","D309","Wang  et al. (2016)","China","Shandong",36.979834,117.178447,"rice",8201,9232,"kg/hm^2","Straw addition",NA,NA,8201,9232,"kg/ha",2016,"Rice","117.178447","36.979834","Slow Release Fertilizer",NA,NA,2009,2009
"9038","D309","Wang  et al. (2016)","China","Shandong",36.979834,117.178447,"rice",8201,9399,"kg/hm^2","Straw addition",NA,NA,8201,9399,"kg/ha",2016,"Rice","117.178447","36.979834","Slow Release Fertilizer",NA,NA,2009,2009
"9039","D309","Wang  et al. (2016)","China","Shandong",36.979834,117.178447,"rice",8201,8536,"kg/hm^2","Straw addition",NA,NA,8201,8536,"kg/ha",2016,"Rice","117.178447","36.979834","Slow Release Fertilizer",NA,NA,2009,2009
"9040","D309","Wang  et al. (2016)","China","Shandong",36.979834,117.178447,"rice",8201,8815,"kg/hm^2","Straw addition",NA,NA,8201,8815,"kg/ha",2016,"Rice","117.178447","36.979834","Slow Release Fertilizer",NA,NA,2009,2009
"9041","D309","Wang  et al. (2016)","China","Shandong",36.979834,117.178447,"rice",8201,9595,"kg/hm^2","Straw addition",NA,NA,8201,9595,"kg/ha",2016,"Rice","117.178447","36.979834","Slow Release Fertilizer",NA,NA,2009,2009
"9043","D309","Wang  et al. (2016)","China","Shanghai",31.027397,121.848482,"rice",8580,9570,"kg/hm^2","Straw addition",NA,NA,8580,9570,"kg/ha",2016,"Rice","121.848482","31.027397","Slow Release Fertilizer",NA,NA,2009,2009
"9058","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,9035,"kg/hm^2","Straw addition",NA,NA,8038,9035,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9059","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,7820,"kg/hm^2","Straw addition",NA,NA,8038,7820,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9060","D309","Qiu et al. (2016)","China","Zhejiang",29.5186,120.691843,"rice",7160,9116,"kg/hm^2","Straw addition",NA,NA,7160,9116,"kg/ha",2016,"Rice","120.691843","29.5186","Slow Release Fertilizer",NA,NA,2009,2009
"9061","D309","Qiu et al. (2016)","China","Zhejiang",29.5186,120.691843,"rice",10065,9990,"kg/hm^2","Straw addition",NA,NA,10065,9990,"kg/ha",2016,"Rice","120.691843","29.5186","Slow Release Fertilizer",NA,NA,2009,2009
"9062","D309","Qiu et al. (2016)","China","Zhejiang",29.5186,120.691843,"rice",10065,10325,"kg/hm^2","Straw addition",NA,NA,10065,10325,"kg/ha",2016,"Rice","120.691843","29.5186","Slow Release Fertilizer",NA,NA,2009,2009
"9063","D309","Yang  et al. (2016)","China","Zhejiang",29.328928,119.731652,"rice",7997,8283,"kg/hm^2","Straw addition",NA,NA,7997,8283,"kg/ha",2016,"Rice","119.731652","29.328928","Slow Release Fertilizer",NA,NA,2009,2009
"9064","D309","Yang  et al. (2016)","China","Zhejiang",29.328928,119.731652,"rice",8150,8623,"kg/hm^2","Straw addition",NA,NA,8150,8623,"kg/ha",2016,"Rice","119.731652","29.328928","Slow Release Fertilizer",NA,NA,2009,2009
"9065","D309","Mi et al. (2016)","China","Zhejiang",29.119,119.2796,"rice",9000,9300,"kg/hm^2","Straw addition",NA,NA,9000,9300,"kg/ha",2016,"Rice","119.2796","29.119","Slow Release Fertilizer",NA,NA,2009,2009
"9141","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,8149,"kg/hm^2","Straw addition",NA,NA,8038,8149,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9142","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,8526,"kg/hm^2","Straw addition",NA,NA,8038,8526,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9143","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,9115,"kg/hm^2","Straw addition",NA,NA,8038,9115,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9144","D309","Fu  et al. (2016)","China","Sichuan",30.543215,103.655303,"rice",8038,9035,"kg/hm^2","Straw addition",NA,NA,8038,9035,"kg/ha",2016,"Rice","103.655303","30.543215","Slow Release Fertilizer",NA,NA,2009,2009
"9162","D309","Dong  et al. (2016)","China","Henan",32.208324,114.547483,"rice",8210,9527,"kg/hm^2","Straw addition",NA,NA,8210,9527,"kg/ha",2016,"Rice","114.547483","32.208324","Slow Release Fertilizer",NA,NA,2009,2009
"9163","D309","Dong  et al. (2016)","China","Henan",32.208324,114.547483,"rice",8210,9965,"kg/hm^2","Straw addition",NA,NA,8210,9965,"kg/ha",2016,"Rice","114.547483","32.208324","Slow Release Fertilizer",NA,NA,2009,2009
"9165","D309","Dong  et al. (2016)","China","Hubei",30.036621,112.863385,"rice",9360,9825,"kg/hm^2","Straw addition",NA,NA,9360,9825,"kg/ha",2016,"Rice","112.863385","30.036621","Slow Release Fertilizer",NA,NA,2009,2009
"9175","D309","Wang  et al. (2016)","China","Jiangsu",32.287469,119.081073,"rice",7525,9135,"kg/hm^2","Straw addition",NA,NA,7525,9135,"kg/ha",2016,"Rice","119.081073","32.287469","Slow Release Fertilizer",NA,NA,2009,2009
"9200","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",8653,8030,"kg/hm^2","Straw addition",NA,NA,8653,8030,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9201","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",8653,7434,"kg/hm^2","Straw addition",NA,NA,8653,7434,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9202","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",8653,8657,"kg/hm^2","Straw addition",NA,NA,8653,8657,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9203","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",8653,8979,"kg/hm^2","Straw addition",NA,NA,8653,8979,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9205","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",9777,9872,"kg/hm^2","Straw addition",NA,NA,9777,9872,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"9206","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",7306,8250,"kg/hm^2","Straw addition",NA,NA,7306,8250,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"9207","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",8113,8651,"kg/hm^2","Straw addition",NA,NA,8113,8651,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"9208","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",7670,7947,"kg/hm^2","Straw addition",NA,NA,7670,7947,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"9209","D309","Zhang  et al. (2016)","China","Shanghai",30.763719,121.328985,"rice",8520,8670,"kg/hm^2","Straw addition",NA,NA,8520,8670,"kg/ha",2016,"Rice","121.328985","30.763719","Slow Release Fertilizer",NA,NA,2009,2009
"9226","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"rice",8375,8662,"kg/hm^2","Straw addition",NA,NA,8375,8662,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"9227","D309","Qi  et al. (2016)","China","Jilin",44.316648,125.752126,"rice",8375,7521,"kg/hm^2","Straw addition",NA,NA,8375,7521,"kg/ha",2016,"Rice","125.752126","44.316648","Slow Release Fertilizer",NA,NA,2009,2009
"9239","D309","Su  et al. (2016)","China","Guangxi",25.19084,110.448359,"rice",8250,9051,"kg/hm^2","Straw addition",NA,NA,8250,9051,"kg/ha",2016,"Rice","110.448359","25.19084","Slow Release Fertilizer",NA,NA,2009,2009
"9256","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",5624,6041,"kg/hm^2","Straw addition",NA,NA,5624,6041,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9257","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",5624,5772,"kg/hm^2","Straw addition",NA,NA,5624,5772,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9258","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",5624,6422,"kg/hm^2","Straw addition",NA,NA,5624,6422,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9259","D309","Lu  et al. (2016)","China","Hunan",28.213949,112.44467,"rice",5624,6348,"kg/hm^2","Straw addition",NA,NA,5624,6348,"kg/ha",2016,"Rice","112.44467","28.213949","Slow Release Fertilizer",NA,NA,2009,2009
"9261","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",6885,6970,"kg/hm^2","Straw addition",NA,NA,6885,6970,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"9262","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6692,6998,"kg/hm^2","Straw addition",NA,NA,6692,6998,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"9263","D309","Feng  et al. (2016)","China","Jiangxi",28.421445,115.874571,"rice",7593,7830,"kg/hm^2","Straw addition",NA,NA,7593,7830,"kg/ha",2016,"Rice","115.874571","28.421445","Slow Release Fertilizer",NA,NA,2009,2009
"9264","D309","Feng  et al. (2016)","China","Jiangxi",26.438993,115.297453,"rice",6732,7018,"kg/hm^2","Straw addition",NA,NA,6732,7018,"kg/ha",2016,"Rice","115.297453","26.438993","Slow Release Fertilizer",NA,NA,2009,2009
"9280","D309","Dong  et al. (2016)","China","Henan",32.268544,115.568881,"rice",8254,8490,"kg/hm^2","Straw addition",NA,NA,8254,8490,"kg/ha",2016,"Rice","115.568881","32.268544","Slow Release Fertilizer",NA,NA,2009,2009
"9281","D309","Dong  et al. (2016)","China","Henan",32.268544,115.568881,"rice",8606,8490,"kg/hm^2","Straw addition",NA,NA,8606,8490,"kg/ha",2016,"Rice","115.568881","32.268544","Slow Release Fertilizer",NA,NA,2009,2009
"9282","D309","Dong  et al. (2016)","China","Henan",32.268544,115.568881,"rice",8606,8658,"kg/hm^2","Straw addition",NA,NA,8606,8658,"kg/ha",2016,"Rice","115.568881","32.268544","Slow Release Fertilizer",NA,NA,2009,2009
"9290","D309","Dong  et al. (2016)","China","Hubei",30.036621,112.863385,"rice",8505,9705,"kg/hm^2","Straw addition",NA,NA,8505,9705,"kg/ha",2016,"Rice","112.863385","30.036621","Slow Release Fertilizer",NA,NA,2009,2009
"9301","D309","Wang  et al. (2016)","China","Jiangsu",32.521813,119.219705,"rice",9696,10035,"kg/hm^2","Straw addition",NA,NA,9696,10035,"kg/ha",2016,"Rice","119.219705","32.521813","Slow Release Fertilizer",NA,NA,2009,2009
"9302","D309","Xu  et al. (2016)","China","Jiangsu",32.135162,119.853147,"rice",7950,7450,"kg/hm^2","Straw addition",NA,NA,7950,7450,"kg/ha",2016,"Rice","119.853147","32.135162","Slow Release Fertilizer",NA,NA,2009,2009
"9303","D309","Xu  et al. (2016)","China","Jiangsu",32.135162,119.853147,"rice",7950,7500,"kg/hm^2","Straw addition",NA,NA,7950,7500,"kg/ha",2016,"Rice","119.853147","32.135162","Slow Release Fertilizer",NA,NA,2009,2009
"9304","D309","Xu  et al. (2016)","China","Jiangsu",32.135162,119.853147,"rice",9250,8317,"kg/hm^2","Straw addition",NA,NA,9250,8317,"kg/ha",2016,"Rice","119.853147","32.135162","Slow Release Fertilizer",NA,NA,2009,2009
"9305","D309","Xu  et al. (2016)","China","Jiangsu",32.135162,119.853147,"rice",9250,8634,"kg/hm^2","Straw addition",NA,NA,9250,8634,"kg/ha",2016,"Rice","119.853147","32.135162","Slow Release Fertilizer",NA,NA,2009,2009
"9312","D309","Wang  et al. (2016)","China","Shanghai",31.027397,121.848482,"rice",8580,9570,"kg/hm^2","Straw addition",NA,NA,8580,9570,"kg/ha",2016,"Rice","121.848482","31.027397","Slow Release Fertilizer",NA,NA,2009,2009
"9329","D309","Chen  et al. (2016)","China","Zhejiang",30.402905,120.060646,"rice",11438,11520,"kg/hm^2","Straw addition",NA,NA,11438,11520,"kg/ha",2016,"Rice","120.060646","30.402905","Slow Release Fertilizer",NA,NA,2009,2009
